date_local,Ozone Mean (ppm),County,Ozone Max (ppm)
2019-03-31,0.04149305555555557,Maricopa,0.06261111111111113
2019-04-01,0.041823780878414756,Maricopa,0.062090909090909085
2019-04-02,0.042151364838864856,Maricopa,0.061000000000000026
2019-04-03,0.03816431369198398,Maricopa,0.05340909090909092
2019-04-04,0.036187718142523646,Maricopa,0.048608695652173926
2019-04-05,0.03567272099880797,Maricopa,0.05147826086956524
2019-04-06,0.03499637681159422,Maricopa,0.050826086956521764
2019-04-07,0.03543478260869566,Maricopa,0.057695652173913065
2019-04-08,0.036922161835748805,Maricopa,0.06356521739130437
2019-04-09,0.037616073781291184,Maricopa,0.058782608695652175
2019-04-10,0.047270436507936525,Maricopa,0.0541304347826087
2019-04-11,0.04134773550724639,Maricopa,0.05300000000000001
2019-04-12,0.04911652628772195,Maricopa,0.05956521739130435
2019-04-13,0.04005978260869566,Maricopa,0.05913043478260871
2019-04-14,0.04253079710144928,Maricopa,0.06060869565217392
2019-04-15,0.04521244625892796,Maricopa,0.060913043478260875
2019-04-16,0.041652304798557666,Maricopa,0.05347826086956524
2019-04-17,0.03772480567360431,Maricopa,0.05330434782608697
2019-04-18,0.038148781291172607,Maricopa,0.061869565217391315
2019-04-19,0.03665909875149006,Maricopa,0.056826086956521735
2019-04-20,0.03922826086956522,Maricopa,0.055217391304347836
