,date_local,Ozone Mean (ppm),County,Ozone Max (ppm),Cook,Dallas,Harris,LosAngeles,Maricopa,MiamiDade,Orange,Queens,Riverside,SanDiego
703,2019-12-05,0.013438767482517487,LosAngeles,0.033400000000000006,0,0,0,1,0,0,0,0,0,0
704,2019-12-06,0.009423562548562548,LosAngeles,0.02008333333333333,0,0,0,1,0,0,0,0,0,0
705,2019-12-07,0.014267628205128204,LosAngeles,0.021153846153846155,0,0,0,1,0,0,0,0,0,0
706,2019-12-08,0.021542467948717947,LosAngeles,0.034333333333333334,0,0,0,1,0,0,0,0,0,0
707,2019-12-09,0.01468482905982906,LosAngeles,0.03415384615384615,0,0,0,1,0,0,0,0,0,0
708,2019-12-10,0.009788825757575758,LosAngeles,0.02845454545454545,0,0,0,1,0,0,0,0,0,0
709,2019-12-11,0.01073783508158508,LosAngeles,0.02800000000000001,0,0,0,1,0,0,0,0,0,0
710,2019-12-12,0.00971142676767677,LosAngeles,0.025181818181818184,0,0,0,1,0,0,0,0,0,0
711,2019-12-13,0.010146076146076145,LosAngeles,0.025,0,0,0,1,0,0,0,0,0,0
712,2019-12-14,0.017338068181818187,LosAngeles,0.028727272727272726,0,0,0,1,0,0,0,0,0,0
713,2019-12-15,0.02986679292929293,LosAngeles,0.04183333333333333,0,0,0,1,0,0,0,0,0,0
714,2019-12-16,0.0218727904040404,LosAngeles,0.03733333333333333,0,0,0,1,0,0,0,0,0,0
715,2019-12-17,0.022244318181818185,LosAngeles,0.0370909090909091,0,0,0,1,0,0,0,0,0,0
716,2019-12-18,0.014793181818181822,LosAngeles,0.030500000000000006,0,0,0,1,0,0,0,0,0,0
717,2019-12-19,0.014943813131313138,LosAngeles,0.03272727272727274,0,0,0,1,0,0,0,0,0,0
718,2019-12-20,0.017075252525252528,LosAngeles,0.035090909090909096,0,0,0,1,0,0,0,0,0,0
719,2019-12-21,0.014953703703703703,LosAngeles,0.0317,0,0,0,1,0,0,0,0,0,0
720,2019-12-22,0.023625000000000004,LosAngeles,0.0407,0,0,0,1,0,0,0,0,0,0
721,2019-12-23,0.024094696969696974,LosAngeles,0.034166666666666665,0,0,0,1,0,0,0,0,0,0
722,2019-12-24,0.017827651515151515,LosAngeles,0.03641666666666667,0,0,0,1,0,0,0,0,0,0
723,2019-12-25,0.025899621212121214,LosAngeles,0.03658333333333333,0,0,0,1,0,0,0,0,0,0
724,2019-12-26,0.02945233585858585,LosAngeles,0.03874999999999999,0,0,0,1,0,0,0,0,0,0
725,2019-12-27,0.018107260101010103,LosAngeles,0.03183333333333333,0,0,0,1,0,0,0,0,0,0
726,2019-12-28,0.016330176767676775,LosAngeles,0.035333333333333335,0,0,0,1,0,0,0,0,0,0
727,2019-12-29,0.016014835858585857,LosAngeles,0.03758333333333334,0,0,0,1,0,0,0,0,0,0
728,2019-12-30,0.01816382575757576,LosAngeles,0.03216666666666667,0,0,0,1,0,0,0,0,0,0
729,2019-12-31,0.02335574494949496,LosAngeles,0.036083333333333335,0,0,0,1,0,0,0,0,0,0
730,2019-01-01,0.032958333333333326,MiamiDade,0.0345,0,0,0,0,0,1,0,0,0,0
731,2019-01-02,0.02995833333333333,MiamiDade,0.034,0,0,0,0,0,1,0,0,0,0
732,2019-01-03,0.02614583333333334,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
733,2019-01-04,0.029479166666666667,MiamiDade,0.037000000000000005,0,0,0,0,0,1,0,0,0,0
734,2019-01-05,0.030875,MiamiDade,0.04,0,0,0,0,0,1,0,0,0,0
735,2019-01-06,0.0280625,MiamiDade,0.0465,0,0,0,0,0,1,0,0,0,0
736,2019-01-07,0.03383333333333333,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
737,2019-01-08,0.028770833333333332,MiamiDade,0.0415,0,0,0,0,0,1,0,0,0,0
738,2019-01-09,0.021625000000000002,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
739,2019-01-10,0.033874999999999995,MiamiDade,0.0495,0,0,0,0,0,1,0,0,0,0
740,2019-01-11,0.032020833333333325,MiamiDade,0.0435,0,0,0,0,0,1,0,0,0,0
741,2019-01-12,0.038,MiamiDade,0.0415,0,0,0,0,0,1,0,0,0,0
742,2019-01-13,0.030291666666666668,MiamiDade,0.036000000000000004,0,0,0,0,0,1,0,0,0,0
743,2019-01-14,0.025354166666666664,MiamiDade,0.044,0,0,0,0,0,1,0,0,0,0
744,2019-01-15,0.0289375,MiamiDade,0.044,0,0,0,0,0,1,0,0,0,0
745,2019-01-16,0.028999999999999995,MiamiDade,0.0475,0,0,0,0,0,1,0,0,0,0
746,2019-01-17,0.029041666666666664,MiamiDade,0.0515,0,0,0,0,0,1,0,0,0,0
747,2019-01-18,0.029729166666666664,MiamiDade,0.0575,0,0,0,0,0,1,0,0,0,0
748,2019-01-19,0.0319375,MiamiDade,0.0405,0,0,0,0,0,1,0,0,0,0
749,2019-01-20,0.028958333333333336,MiamiDade,0.0335,0,0,0,0,0,1,0,0,0,0
750,2019-01-21,0.02679166666666667,MiamiDade,0.039,0,0,0,0,0,1,0,0,0,0
751,2019-01-22,0.03972916666666668,MiamiDade,0.040999999999999995,0,0,0,0,0,1,0,0,0,0
752,2019-01-23,0.037062500000000005,MiamiDade,0.04,0,0,0,0,0,1,0,0,0,0
753,2019-01-24,0.02664583333333334,MiamiDade,0.034,0,0,0,0,0,1,0,0,0,0
754,2019-01-25,0.02670833333333333,MiamiDade,0.038,0,0,0,0,0,1,0,0,0,0
755,2019-01-26,0.01993750000000001,MiamiDade,0.035500000000000004,0,0,0,0,0,1,0,0,0,0
756,2019-01-27,0.028291666666666673,MiamiDade,0.0375,0,0,0,0,0,1,0,0,0,0
757,2019-01-28,0.03452083333333334,MiamiDade,0.04,0,0,0,0,0,1,0,0,0,0
758,2019-01-29,0.03295833333333334,MiamiDade,0.048,0,0,0,0,0,1,0,0,0,0
759,2019-01-30,0.02714583333333333,MiamiDade,0.048,0,0,0,0,0,1,0,0,0,0
760,2019-01-31,0.03195833333333333,MiamiDade,0.0455,0,0,0,0,0,1,0,0,0,0
761,2019-02-01,0.039125,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
762,2019-02-02,0.033041666666666684,MiamiDade,0.038,0,0,0,0,0,1,0,0,0,0
763,2019-02-03,0.023000000000000003,MiamiDade,0.039,0,0,0,0,0,1,0,0,0,0
764,2019-02-04,0.0245625,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
765,2019-02-05,0.02808333333333333,MiamiDade,0.044,0,0,0,0,0,1,0,0,0,0
766,2019-02-06,0.03891666666666668,MiamiDade,0.0505,0,0,0,0,0,1,0,0,0,0
767,2019-02-07,0.04170833333333334,MiamiDade,0.047,0,0,0,0,0,1,0,0,0,0
768,2019-02-08,0.03139583333333334,MiamiDade,0.038,0,0,0,0,0,1,0,0,0,0
769,2019-02-09,0.029958333333333337,MiamiDade,0.035,0,0,0,0,0,1,0,0,0,0
770,2019-02-10,0.032187500000000015,MiamiDade,0.033,0,0,0,0,0,1,0,0,0,0
771,2019-02-11,0.027291666666666683,MiamiDade,0.0325,0,0,0,0,0,1,0,0,0,0
772,2019-02-12,0.019645833333333338,MiamiDade,0.022,0,0,0,0,0,1,0,0,0,0
773,2019-02-13,0.02775,MiamiDade,0.041,0,0,0,0,0,1,0,0,0,0
774,2019-02-14,0.032000000000000015,MiamiDade,0.046,0,0,0,0,0,1,0,0,0,0
775,2019-02-15,0.02195833333333333,MiamiDade,0.049,0,0,0,0,0,1,0,0,0,0
776,2019-02-16,0.027604166666666662,MiamiDade,0.051,0,0,0,0,0,1,0,0,0,0
777,2019-02-17,0.02025000000000001,MiamiDade,0.031,0,0,0,0,0,1,0,0,0,0
778,2019-02-18,0.020291666666666677,MiamiDade,0.023,0,0,0,0,0,1,0,0,0,0
779,2019-02-19,0.023041666666666672,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
780,2019-02-20,0.01875000000000001,MiamiDade,0.022,0,0,0,0,0,1,0,0,0,0
781,2019-02-21,0.02004166666666668,MiamiDade,0.0215,0,0,0,0,0,1,0,0,0,0
782,2019-02-22,0.018187500000000013,MiamiDade,0.0205,0,0,0,0,0,1,0,0,0,0
783,2019-02-23,0.02104166666666667,MiamiDade,0.0225,0,0,0,0,0,1,0,0,0,0
784,2019-02-24,0.020354166666666677,MiamiDade,0.026000000000000002,0,0,0,0,0,1,0,0,0,0
785,2019-02-25,0.02677083333333333,MiamiDade,0.0415,0,0,0,0,0,1,0,0,0,0
786,2019-02-26,0.034875,MiamiDade,0.039,0,0,0,0,0,1,0,0,0,0
787,2019-02-27,0.019604166666666676,MiamiDade,0.029,0,0,0,0,0,1,0,0,0,0
788,2019-02-28,0.035333333333333335,MiamiDade,0.0605,0,0,0,0,0,1,0,0,0,0
789,2019-03-01,0.032999999999999995,MiamiDade,0.0415,0,0,0,0,0,1,0,0,0,0
790,2019-03-02,0.02404166666666667,MiamiDade,0.035500000000000004,0,0,0,0,0,1,0,0,0,0
791,2019-03-03,0.01818750000000001,MiamiDade,0.022,0,0,0,0,0,1,0,0,0,0
792,2019-03-04,0.015791666666666673,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
793,2019-03-05,0.0209375,MiamiDade,0.033,0,0,0,0,0,1,0,0,0,0
794,2019-03-06,0.03812500000000001,MiamiDade,0.054000000000000006,0,0,0,0,0,1,0,0,0,0
795,2019-03-07,0.04004166666666667,MiamiDade,0.0505,0,0,0,0,0,1,0,0,0,0
796,2019-03-08,0.0431875,MiamiDade,0.0485,0,0,0,0,0,1,0,0,0,0
797,2019-03-09,0.03487500000000001,MiamiDade,0.0405,0,0,0,0,0,1,0,0,0,0
798,2019-03-10,0.030437500000000006,MiamiDade,0.035,0,0,0,0,0,1,0,0,0,0
799,2019-03-11,0.023416666666666672,MiamiDade,0.034,0,0,0,0,0,1,0,0,0,0
800,2019-03-12,0.0238125,MiamiDade,0.056,0,0,0,0,0,1,0,0,0,0
801,2019-03-13,0.039458333333333324,MiamiDade,0.044,0,0,0,0,0,1,0,0,0,0
802,2019-03-14,0.0425,MiamiDade,0.0465,0,0,0,0,0,1,0,0,0,0
803,2019-03-15,0.03860416666666667,MiamiDade,0.0405,0,0,0,0,0,1,0,0,0,0
804,2019-03-16,0.03691666666666667,MiamiDade,0.0405,0,0,0,0,0,1,0,0,0,0
805,2019-03-17,0.025166666666666667,MiamiDade,0.0415,0,0,0,0,0,1,0,0,0,0
806,2019-03-18,0.028916666666666674,MiamiDade,0.048,0,0,0,0,0,1,0,0,0,0
807,2019-03-19,0.03668750000000001,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
808,2019-03-20,0.03629166666666666,MiamiDade,0.046,0,0,0,0,0,1,0,0,0,0
809,2019-03-21,0.04072916666666667,MiamiDade,0.0535,0,0,0,0,0,1,0,0,0,0
810,2019-03-22,0.05195833333333333,MiamiDade,0.065,0,0,0,0,0,1,0,0,0,0
811,2019-03-23,0.050354166666666665,MiamiDade,0.0665,0,0,0,0,0,1,0,0,0,0
812,2019-03-24,0.052541666666666674,MiamiDade,0.059,0,0,0,0,0,1,0,0,0,0
813,2019-03-25,0.03760416666666668,MiamiDade,0.051,0,0,0,0,0,1,0,0,0,0
814,2019-03-26,0.03933333333333334,MiamiDade,0.0805,0,0,0,0,0,1,0,0,0,0
815,2019-03-27,0.03991666666666667,MiamiDade,0.054000000000000006,0,0,0,0,0,1,0,0,0,0
816,2019-03-28,0.03954166666666668,MiamiDade,0.0465,0,0,0,0,0,1,0,0,0,0
817,2019-03-29,0.0405625,MiamiDade,0.0475,0,0,0,0,0,1,0,0,0,0
818,2019-03-30,0.0441875,MiamiDade,0.0485,0,0,0,0,0,1,0,0,0,0
819,2019-03-31,0.03795833333333333,MiamiDade,0.0455,0,0,0,0,0,1,0,0,0,0
820,2019-04-01,0.028104166666666663,MiamiDade,0.043,0,0,0,0,0,1,0,0,0,0
821,2019-04-02,0.02764583333333333,MiamiDade,0.039,0,0,0,0,0,1,0,0,0,0
822,2019-04-03,0.035479166666666666,MiamiDade,0.0455,0,0,0,0,0,1,0,0,0,0
823,2019-04-04,0.03602083333333333,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
824,2019-04-05,0.028375,MiamiDade,0.0305,0,0,0,0,0,1,0,0,0,0
825,2019-04-06,0.025458333333333333,MiamiDade,0.03,0,0,0,0,0,1,0,0,0,0
826,2019-04-07,0.024604166666666673,MiamiDade,0.0275,0,0,0,0,0,1,0,0,0,0
827,2019-04-08,0.022145833333333337,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
828,2019-04-09,0.026604166666666682,MiamiDade,0.031,0,0,0,0,0,1,0,0,0,0
829,2019-04-10,0.03660416666666667,MiamiDade,0.0475,0,0,0,0,0,1,0,0,0,0
830,2019-04-11,0.036375,MiamiDade,0.051,0,0,0,0,0,1,0,0,0,0
831,2019-04-12,0.031062500000000007,MiamiDade,0.0395,0,0,0,0,0,1,0,0,0,0
832,2019-04-13,0.029979166666666668,MiamiDade,0.033,0,0,0,0,0,1,0,0,0,0
833,2019-04-14,0.02472916666666668,MiamiDade,0.027999999999999997,0,0,0,0,0,1,0,0,0,0
834,2019-04-15,0.031937499999999994,MiamiDade,0.0455,0,0,0,0,0,1,0,0,0,0
835,2019-04-16,0.051541666666666666,MiamiDade,0.057,0,0,0,0,0,1,0,0,0,0
836,2019-04-17,0.050333333333333334,MiamiDade,0.056,0,0,0,0,0,1,0,0,0,0
837,2019-04-18,0.02875,MiamiDade,0.045,0,0,0,0,0,1,0,0,0,0
838,2019-04-19,0.03166666666666667,MiamiDade,0.037000000000000005,0,0,0,0,0,1,0,0,0,0
839,2019-04-20,0.043166666666666666,MiamiDade,0.053000000000000005,0,0,0,0,0,1,0,0,0,0
840,2019-04-21,0.04720833333333335,MiamiDade,0.057999999999999996,0,0,0,0,0,1,0,0,0,0
841,2019-04-22,0.04902083333333335,MiamiDade,0.0555,0,0,0,0,0,1,0,0,0,0
842,2019-04-23,0.050229166666666686,MiamiDade,0.055999999999999994,0,0,0,0,0,1,0,0,0,0
843,2019-04-24,0.04143750000000001,MiamiDade,0.052000000000000005,0,0,0,0,0,1,0,0,0,0
844,2019-04-25,0.03470833333333332,MiamiDade,0.04,0,0,0,0,0,1,0,0,0,0
845,2019-04-26,0.03210416666666667,MiamiDade,0.0455,0,0,0,0,0,1,0,0,0,0
846,2019-04-27,0.0410625,MiamiDade,0.0485,0,0,0,0,0,1,0,0,0,0
847,2019-04-28,0.03745833333333334,MiamiDade,0.045,0,0,0,0,0,1,0,0,0,0
848,2019-04-29,0.0346875,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
849,2019-04-30,0.0295,MiamiDade,0.037000000000000005,0,0,0,0,0,1,0,0,0,0
850,2019-05-01,0.0346875,MiamiDade,0.039,0,0,0,0,0,1,0,0,0,0
851,2019-05-02,0.02693750000000001,MiamiDade,0.036000000000000004,0,0,0,0,0,1,0,0,0,0
852,2019-05-03,0.019708333333333338,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
853,2019-05-04,0.017458333333333336,MiamiDade,0.0195,0,0,0,0,0,1,0,0,0,0
854,2019-05-05,0.02200000000000001,MiamiDade,0.0265,0,0,0,0,0,1,0,0,0,0
855,2019-05-06,0.017750000000000002,MiamiDade,0.028,0,0,0,0,0,1,0,0,0,0
856,2019-05-07,0.018354166666666675,MiamiDade,0.027000000000000003,0,0,0,0,0,1,0,0,0,0
857,2019-05-08,0.02389583333333333,MiamiDade,0.029,0,0,0,0,0,1,0,0,0,0
858,2019-05-09,0.020395833333333342,MiamiDade,0.024,0,0,0,0,0,1,0,0,0,0
859,2019-05-10,0.020166666666666676,MiamiDade,0.023,0,0,0,0,0,1,0,0,0,0
860,2019-05-11,0.01997916666666668,MiamiDade,0.0225,0,0,0,0,0,1,0,0,0,0
861,2019-05-12,0.022937500000000003,MiamiDade,0.0345,0,0,0,0,0,1,0,0,0,0
862,2019-05-13,0.022729166666666672,MiamiDade,0.028999999999999998,0,0,0,0,0,1,0,0,0,0
863,2019-05-14,0.01927083333333333,MiamiDade,0.039,0,0,0,0,0,1,0,0,0,0
864,2019-05-15,0.035541666666666666,MiamiDade,0.051,0,0,0,0,0,1,0,0,0,0
865,2019-05-16,0.042625,MiamiDade,0.0515,0,0,0,0,0,1,0,0,0,0
866,2019-05-17,0.04404166666666666,MiamiDade,0.0485,0,0,0,0,0,1,0,0,0,0
867,2019-05-18,0.0355,MiamiDade,0.0425,0,0,0,0,0,1,0,0,0,0
868,2019-05-19,0.03550000000000001,MiamiDade,0.040999999999999995,0,0,0,0,0,1,0,0,0,0
869,2019-05-20,0.038875,MiamiDade,0.047,0,0,0,0,0,1,0,0,0,0
870,2019-05-21,0.03506250000000002,MiamiDade,0.040999999999999995,0,0,0,0,0,1,0,0,0,0
871,2019-05-22,0.035791666666666666,MiamiDade,0.0415,0,0,0,0,0,1,0,0,0,0
872,2019-05-23,0.036645833333333336,MiamiDade,0.048,0,0,0,0,0,1,0,0,0,0
873,2019-05-24,0.04758333333333334,MiamiDade,0.05,0,0,0,0,0,1,0,0,0,0
874,2019-05-25,0.04925000000000001,MiamiDade,0.0555,0,0,0,0,0,1,0,0,0,0
875,2019-05-26,0.04066666666666666,MiamiDade,0.0445,0,0,0,0,0,1,0,0,0,0
876,2019-05-27,0.03964583333333333,MiamiDade,0.044,0,0,0,0,0,1,0,0,0,0
877,2019-05-28,0.04379166666666665,MiamiDade,0.047,0,0,0,0,0,1,0,0,0,0
878,2019-05-29,0.03475,MiamiDade,0.047,0,0,0,0,0,1,0,0,0,0
879,2019-05-30,0.02362500000000001,MiamiDade,0.0305,0,0,0,0,0,1,0,0,0,0
880,2019-05-31,0.014687500000000003,MiamiDade,0.019,0,0,0,0,0,1,0,0,0,0
881,2019-06-01,0.015479166666666669,MiamiDade,0.0195,0,0,0,0,0,1,0,0,0,0
882,2019-06-02,0.015791666666666673,MiamiDade,0.0205,0,0,0,0,0,1,0,0,0,0
883,2019-06-03,0.019395833333333338,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
884,2019-06-04,0.01812500000000001,MiamiDade,0.0225,0,0,0,0,0,1,0,0,0,0
885,2019-06-05,0.016458333333333342,MiamiDade,0.0195,0,0,0,0,0,1,0,0,0,0
886,2019-06-06,0.017354166666666674,MiamiDade,0.0225,0,0,0,0,0,1,0,0,0,0
887,2019-06-07,0.01714583333333334,MiamiDade,0.024,0,0,0,0,0,1,0,0,0,0
888,2019-06-08,0.018479166666666668,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
889,2019-06-09,0.01464583333333334,MiamiDade,0.02,0,0,0,0,0,1,0,0,0,0
890,2019-06-10,0.019291666666666683,MiamiDade,0.0275,0,0,0,0,0,1,0,0,0,0
891,2019-06-11,0.01862500000000001,MiamiDade,0.0275,0,0,0,0,0,1,0,0,0,0
892,2019-06-12,0.015145833333333338,MiamiDade,0.024,0,0,0,0,0,1,0,0,0,0
893,2019-06-13,0.01708333333333334,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
894,2019-06-14,0.022666666666666672,MiamiDade,0.035500000000000004,0,0,0,0,0,1,0,0,0,0
895,2019-06-15,0.02079166666666668,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
896,2019-06-16,0.022291666666666668,MiamiDade,0.0275,0,0,0,0,0,1,0,0,0,0
897,2019-06-17,0.02391666666666667,MiamiDade,0.029,0,0,0,0,0,1,0,0,0,0
898,2019-06-18,0.0225625,MiamiDade,0.0325,0,0,0,0,0,1,0,0,0,0
899,2019-06-19,0.017000000000000005,MiamiDade,0.02,0,0,0,0,0,1,0,0,0,0
900,2019-06-20,0.013520833333333341,MiamiDade,0.0175,0,0,0,0,0,1,0,0,0,0
901,2019-06-21,0.014875000000000003,MiamiDade,0.0225,0,0,0,0,0,1,0,0,0,0
902,2019-06-22,0.017812500000000002,MiamiDade,0.0295,0,0,0,0,0,1,0,0,0,0
903,2019-06-23,0.021416666666666667,MiamiDade,0.028,0,0,0,0,0,1,0,0,0,0
904,2019-06-24,0.02402083333333333,MiamiDade,0.0395,0,0,0,0,0,1,0,0,0,0
905,2019-06-25,0.02525,MiamiDade,0.038,0,0,0,0,0,1,0,0,0,0
906,2019-06-26,0.029229166666666664,MiamiDade,0.046,0,0,0,0,0,1,0,0,0,0
907,2019-06-27,0.028875,MiamiDade,0.0455,0,0,0,0,0,1,0,0,0,0
908,2019-06-28,0.02204166666666668,MiamiDade,0.0295,0,0,0,0,0,1,0,0,0,0
909,2019-06-29,0.01972916666666668,MiamiDade,0.0225,0,0,0,0,0,1,0,0,0,0
910,2019-06-30,0.01862500000000001,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
911,2019-07-01,0.024395833333333332,MiamiDade,0.0565,0,0,0,0,0,1,0,0,0,0
912,2019-07-02,0.0316875,MiamiDade,0.0585,0,0,0,0,0,1,0,0,0,0
913,2019-07-03,0.02989583333333333,MiamiDade,0.04,0,0,0,0,0,1,0,0,0,0
914,2019-07-04,0.028958333333333336,MiamiDade,0.036500000000000005,0,0,0,0,0,1,0,0,0,0
915,2019-07-05,0.02218750000000001,MiamiDade,0.0265,0,0,0,0,0,1,0,0,0,0
916,2019-07-06,0.020854166666666674,MiamiDade,0.027000000000000003,0,0,0,0,0,1,0,0,0,0
917,2019-07-07,0.01868750000000001,MiamiDade,0.027000000000000003,0,0,0,0,0,1,0,0,0,0
918,2019-07-08,0.02058333333333334,MiamiDade,0.0295,0,0,0,0,0,1,0,0,0,0
919,2019-07-09,0.026416666666666658,MiamiDade,0.034,0,0,0,0,0,1,0,0,0,0
920,2019-07-10,0.023666666666666676,MiamiDade,0.0305,0,0,0,0,0,1,0,0,0,0
921,2019-07-11,0.028354166666666663,MiamiDade,0.0345,0,0,0,0,0,1,0,0,0,0
922,2019-07-12,0.02308333333333334,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
923,2019-07-13,0.014125000000000006,MiamiDade,0.0195,0,0,0,0,0,1,0,0,0,0
924,2019-07-14,0.014333333333333337,MiamiDade,0.0205,0,0,0,0,0,1,0,0,0,0
925,2019-07-15,0.015916666666666673,MiamiDade,0.0195,0,0,0,0,0,1,0,0,0,0
926,2019-07-16,0.020562500000000008,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
927,2019-07-17,0.021541666666666667,MiamiDade,0.034,0,0,0,0,0,1,0,0,0,0
928,2019-07-18,0.018375000000000013,MiamiDade,0.0255,0,0,0,0,0,1,0,0,0,0
929,2019-07-19,0.02158333333333334,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
930,2019-07-20,0.02350000000000001,MiamiDade,0.027999999999999997,0,0,0,0,0,1,0,0,0,0
931,2019-07-21,0.02010416666666668,MiamiDade,0.0275,0,0,0,0,0,1,0,0,0,0
932,2019-07-22,0.019229166666666683,MiamiDade,0.0295,0,0,0,0,0,1,0,0,0,0
933,2019-07-23,0.02016666666666668,MiamiDade,0.031,0,0,0,0,0,1,0,0,0,0
934,2019-07-24,0.016416666666666673,MiamiDade,0.028,0,0,0,0,0,1,0,0,0,0
935,2019-07-25,0.02200000000000001,MiamiDade,0.037000000000000005,0,0,0,0,0,1,0,0,0,0
936,2019-07-26,0.02137500000000001,MiamiDade,0.038,0,0,0,0,0,1,0,0,0,0
937,2019-07-27,0.017666666666666674,MiamiDade,0.035,0,0,0,0,0,1,0,0,0,0
938,2019-07-28,0.01925000000000001,MiamiDade,0.037000000000000005,0,0,0,0,0,1,0,0,0,0
939,2019-07-29,0.01904166666666667,MiamiDade,0.038,0,0,0,0,0,1,0,0,0,0
940,2019-07-30,0.02416666666666668,MiamiDade,0.035,0,0,0,0,0,1,0,0,0,0
941,2019-07-31,0.02054166666666668,MiamiDade,0.026,0,0,0,0,0,1,0,0,0,0
942,2019-08-01,0.02220833333333334,MiamiDade,0.029,0,0,0,0,0,1,0,0,0,0
943,2019-08-02,0.025708333333333347,MiamiDade,0.032,0,0,0,0,0,1,0,0,0,0
944,2019-08-03,0.020208333333333342,MiamiDade,0.027000000000000003,0,0,0,0,0,1,0,0,0,0
945,2019-08-04,0.017125000000000005,MiamiDade,0.027000000000000003,0,0,0,0,0,1,0,0,0,0
946,2019-08-05,0.011458333333333334,MiamiDade,0.024,0,0,0,0,0,1,0,0,0,0
947,2019-08-06,0.015229166666666676,MiamiDade,0.027000000000000003,0,0,0,0,0,1,0,0,0,0
948,2019-08-07,0.017187500000000005,MiamiDade,0.024,0,0,0,0,0,1,0,0,0,0
949,2019-08-08,0.014916666666666668,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
950,2019-08-09,0.015354166666666676,MiamiDade,0.039,0,0,0,0,0,1,0,0,0,0
951,2019-08-10,0.013708333333333336,MiamiDade,0.0295,0,0,0,0,0,1,0,0,0,0
952,2019-08-11,0.013333333333333338,MiamiDade,0.024,0,0,0,0,0,1,0,0,0,0
953,2019-08-12,0.013354166666666669,MiamiDade,0.022,0,0,0,0,0,1,0,0,0,0
954,2019-08-13,0.017625000000000002,MiamiDade,0.037000000000000005,0,0,0,0,0,1,0,0,0,0
955,2019-08-14,0.021125,MiamiDade,0.033,0,0,0,0,0,1,0,0,0,0
956,2019-08-15,0.02243750000000001,MiamiDade,0.033,0,0,0,0,0,1,0,0,0,0
957,2019-08-16,0.02177083333333334,MiamiDade,0.032,0,0,0,0,0,1,0,0,0,0
958,2019-08-17,0.027104166666666662,MiamiDade,0.036500000000000005,0,0,0,0,0,1,0,0,0,0
959,2019-08-18,0.017729166666666674,MiamiDade,0.0245,0,0,0,0,0,1,0,0,0,0
960,2019-08-19,0.02339583333333333,MiamiDade,0.0325,0,0,0,0,0,1,0,0,0,0
961,2019-08-20,0.030208333333333337,MiamiDade,0.0345,0,0,0,0,0,1,0,0,0,0
962,2019-08-21,0.027270833333333345,MiamiDade,0.0335,0,0,0,0,0,1,0,0,0,0
963,2019-08-22,0.02191666666666668,MiamiDade,0.028,0,0,0,0,0,1,0,0,0,0
964,2019-08-23,0.016250000000000004,MiamiDade,0.025,0,0,0,0,0,1,0,0,0,0
965,2019-08-24,0.019083333333333338,MiamiDade,0.023,0,0,0,0,0,1,0,0,0,0
966,2019-08-25,0.017208333333333336,MiamiDade,0.03,0,0,0,0,0,1,0,0,0,0
967,2019-08-26,0.008208333333333338,MiamiDade,0.025,0,0,0,0,0,1,0,0,0,0
968,2019-08-27,0.01075,MiamiDade,0.023,0,0,0,0,0,1,0,0,0,0
969,2019-08-28,0.012958333333333334,MiamiDade,0.027000000000000003,0,0,0,0,0,1,0,0,0,0
970,2019-08-29,0.009541666666666669,MiamiDade,0.05,0,0,0,0,0,1,0,0,0,0
971,2019-08-30,0.0,MiamiDade,0.0,0,0,0,0,0,1,0,0,0,0
972,2019-08-31,0.0,MiamiDade,0.0,0,0,0,0,0,1,0,0,0,0
973,2019-09-01,0.0,MiamiDade,0.0,0,0,0,0,0,1,0,0,0,0
974,2019-09-02,0.0,MiamiDade,0.0,0,0,0,0,0,1,0,0,0,0
975,2019-09-03,0.0,MiamiDade,0.0,0,0,0,0,0,1,0,0,0,0
976,2019-09-04,0.009708333333333334,MiamiDade,0.022,0,0,0,0,0,1,0,0,0,0
977,2019-09-05,0.01862500000000001,MiamiDade,0.0245,0,0,0,0,0,1,0,0,0,0
978,2019-09-06,0.03014583333333333,MiamiDade,0.0405,0,0,0,0,0,1,0,0,0,0
979,2019-09-07,0.03570833333333333,MiamiDade,0.0485,0,0,0,0,0,1,0,0,0,0
980,2019-09-08,0.018145833333333337,MiamiDade,0.0285,0,0,0,0,0,1,0,0,0,0
